DeviceName,FQDN,ApplicationName,Publisher,FileName,InstallationPath,SHA256,MD5
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft Office,Microsoft Corporation,misc.exe,C:\Program Files (x86)\Microsoft Office\Updates\Download\PackageFiles\3DAA26E1-807B-4625-94DF-F7996B10E4F6\root\vfs\Windows\Installer\{90160000-006E-0409-0000-0000000FF1CE},B7916EA9AA1C8EDF61FF6D92D007DB681AD3C323413BE7241304D2D06D701C3B,92F70E6892C870A0DFB3C0C531B1DFC7
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,AzureDTExec.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,1476F542D7EC0A65C1E16D92DD58CB94D6852FA477782FB0086A063596958FCC,8F4DF4E84AB6298B9406D569D5170FA7
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,AzureDTExecConfigUI.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,215414E555D05F982CD3FCEB97CDBF92D522DF59EBC1D9248E007DAA06FDE77F,1EEC9CBA9BCBBB5631D35F8DC0059B18
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DataProfileViewer.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,B04305474AAC29F93E579BAA4476B71531359EDC666D43D73B8CCED12D7BAFA1,7FFAEC5C3094FA0DD4CD8578EC227946
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DTExec.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,88F18A6C2541A4F72B4931D78A3ECEC0CC9B12F1E46C758EFFD810D10F838D24,216A49191404705CB76551AAC072FA58
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DTExecUI.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,FD4AF3660D192AF92BAEC3D727A79FDDEAD6BB1948A14BD27B21B365C1D11645,99FA44CB314475508BD44E8BA538BC5A
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DtsHost.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,6938B520130F75F6BFDF3177A9C9DC9A645671B3B29875B3F6CA87206CE71BDB,910BA93A0817DA75D7B587BF9D359D84
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DTSInstall.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,F8166BFB7B1BFCAB3A0C797195B10F64E7DEDC9AFEF5993529AA5A41B88B4262,4777ADBF9BCF20CF6660D069E937AD2D
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DTSWizard.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,44D0B9C0015EBA765FDB49A2EEAC85CD67A9E2E7FE07C7DB8DE56A2228C428F0,CFC52FCDA0BD88A48DD5AC8118B78AEB
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,DTUtil.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,789E394BD5214D580F4EAD7B42A9E72E23A2671BC504180058D7504996C4661D,1F4BC787891BCD78AF96D2E7DA4811CC
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,ISDataFeedPublishingWizard.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,B1143BBA6484E8C2020CD9F69391F20CA0A2EF0AC810E51EF8C982FE32B2C699,EC53C3D9BA5069FE14C3D589DFEF9844
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,ISDeploymentWizard.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,BD0CA58C51F6484CA74C4225E3EE70E1F22F16572688352EF704BACB5A2AEB97,729DCBBD1FE2A18ACD686D29137544EB
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,ISIRCreationWizard.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,B04B7E6B950F3B4D2C929D3281640582AED47E8C681DC69D17DF7789B06193B4,D41C1DD403E3D968CF0A4EA8C152B91C
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,ISProjectWizard.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,543F21A3D798C695C9061146C2A9E571F024725BD80224C172BD777563302B0F,35D6ACB5D3990C87BE8B2CF84E1A2ADF
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,ManagementTool.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,45EA3B1B68281272948E78A56B85265BEF7E5F40B4C1D1378FA3D009F6DBF532,6B6E29CCBA4D6971735F08662BD4FAA8
HTH9S9CGB3,HTH9S9CGB3.HillTop.Global,Microsoft SQL Server,Microsoft Corporation,SSISUpgrade.exe,C:\Program Files (x86)\Microsoft SQL Server Management Studio 18\Common7\IDE\CommonExtensions\Microsoft\SSIS\150\Binn,C6276812A3A3C44C61A2818643DB69C1FDFF6B4560B64808D6FFEBC891AEA43F,02E1A7D3B683B425FD163030D7D71A2D
